Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
PAL-PIP-00024,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00025,PalantirFoundry,pipelines,Restore PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00026,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00027,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00028,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00029,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00030,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00031,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00032,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00033,PalantirFoundry,pipelines,Restore PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00034,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00035,PalantirFoundry,pipelines,Validate PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00036,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00037,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00038,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00039,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Medium
PAL-PIP-00040,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00041,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00042,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00043,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00044,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00045,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00046,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00047,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00048,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00049,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00050,PalantirFoundry,pipelines,Search PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00051,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00052,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00053,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00054,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00055,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00056,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00057,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00058,PalantirFoundry,pipelines,Search PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Medium
PAL-PIP-00059,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00060,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00061,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00062,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00063,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00064,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00065,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-PIP-00066,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00067,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00068,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-PIP-00069,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00070,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Medium
PAL-PIP-00071,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00072,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00073,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00074,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00075,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00076,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00077,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00078,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00079,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00080,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00081,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00082,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-PIP-00083,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00084,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00085,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00086,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00087,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-PIP-00088,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00089,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00090,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00091,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00092,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Medium
PAL-PIP-00093,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00094,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00095,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00096,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00097,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00098,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00099,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00100,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00101,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00102,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Medium
PAL-PIP-00103,PalantirFoundry,pipelines,Search PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00104,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00105,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00106,PalantirFoundry,pipelines,Search PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00107,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00108,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00109,PalantirFoundry,pipelines,Validate PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00110,PalantirFoundry,pipelines,Search PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00111,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00112,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-PIP-00113,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00114,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00115,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00116,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00117,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00118,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00119,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00120,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00121,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00122,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00123,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00124,PalantirFoundry,pipelines,Restore PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00125,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00126,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00127,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00128,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00129,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00130,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00131,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00132,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00133,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00134,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00135,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00136,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00137,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00138,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00139,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-PIP-00140,PalantirFoundry,pipelines,Search PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00141,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-PIP-00142,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00143,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00144,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00145,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00146,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00147,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00148,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00149,PalantirFoundry,pipelines,Update PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00150,PalantirFoundry,pipelines,Search PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00151,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00152,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00153,PalantirFoundry,pipelines,Validate PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-PIP-00154,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00155,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00156,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00157,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00158,PalantirFoundry,pipelines,Delete PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Medium
PAL-PIP-00159,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00160,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00161,PalantirFoundry,pipelines,Validate PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00162,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00163,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00164,PalantirFoundry,pipelines,Validate PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00165,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00166,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00167,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00168,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
PAL-PIP-00169,PalantirFoundry,pipelines,Reject PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-PIP-00170,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00171,PalantirFoundry,pipelines,Create PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00172,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00173,PalantirFoundry,pipelines,Restore PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00174,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00175,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00176,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00177,PalantirFoundry,pipelines,Edit PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-PIP-00178,PalantirFoundry,pipelines,Clone PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00179,PalantirFoundry,pipelines,Restore PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-PIP-00180,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00181,PalantirFoundry,pipelines,Route PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-PIP-00182,PalantirFoundry,pipelines,Archive PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Low
PAL-PIP-00183,PalantirFoundry,pipelines,Restore PalantirFoundry pipelines,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-PIP-00184,PalantirFoundry,pipelines,Approve PalantirFoundry pipelines,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-PIP-00185,PalantirFoundry,pipelines,Escalate PalantirFoundry pipelines,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
PAL-PIP-00186,PalantirFoundry,pipelines,Restore PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-PIP-00187,PalantirFoundry,pipelines,Submit PalantirFoundry pipelines,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,High
