Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
IOS-SEC-00053,iOS,security,security,Enterprise,Launch -> Authenticate -> Use -> Logout,UI,Escalate iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00054,iOS,security,security,Healthcare,Permission -> Action -> Persist,UI,Submit iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00055,iOS,security,security,Enterprise,Offline -> Sync -> Resolve,Security,Search iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00056,iOS,security,security,Enterprise,Offline -> Sync -> Resolve,Performance,Edit iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00057,iOS,security,security,Healthcare,Offline -> Sync -> Resolve,Integration,Delete iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00058,iOS,security,security,Consumer,Offline -> Sync -> Resolve,Performance,Edit iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00059,iOS,security,security,FinTech,Permission -> Action -> Persist,UI,Archive iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00060,iOS,security,security,Healthcare,Permission -> Action -> Persist,Regression,Validate iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00061,iOS,security,security,Consumer,Launch -> Authenticate -> Use -> Logout,Accessibility,Archive iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00062,iOS,security,security,Consumer,Offline -> Sync -> Resolve,Functional,Validate iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00063,iOS,security,security,FinTech,Permission -> Action -> Persist,Integration,Approve iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00064,iOS,security,security,Consumer,Offline -> Sync -> Resolve,Accessibility,Route iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00065,iOS,security,security,Enterprise,Permission -> Action -> Persist,UI,Update iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00066,iOS,security,security,Consumer,Launch -> Authenticate -> Use -> Logout,Regression,Archive iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00067,iOS,security,security,Enterprise,Launch -> Authenticate -> Use -> Logout,Functional,Delete iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00068,iOS,security,security,FinTech,Launch -> Authenticate -> Use -> Logout,Accessibility,Restore iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00069,iOS,security,security,Consumer,Offline -> Sync -> Resolve,Security,Update iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00070,iOS,security,security,Consumer,Offline -> Sync -> Resolve,Performance,Escalate iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00071,iOS,security,security,FinTech,Push -> Open -> Verify,Security,Archive iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00072,iOS,security,security,Healthcare,Offline -> Sync -> Resolve,Integration,Restore iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00073,iOS,security,security,Enterprise,Permission -> Action -> Persist,Regression,Reject iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00074,iOS,security,security,Enterprise,Offline -> Sync -> Resolve,Accessibility,Escalate iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00075,iOS,security,security,FinTech,Offline -> Sync -> Resolve,Security,Restore iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00076,iOS,security,security,Consumer,Push -> Open -> Verify,Integration,Edit iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00077,iOS,security,security,Consumer,Permission -> Action -> Persist,Performance,Search iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00078,iOS,security,security,Enterprise,Launch -> Authenticate -> Use -> Logout,Functional,Restore iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00079,iOS,security,security,FinTech,Push -> Open -> Verify,Functional,Restore iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00080,iOS,security,security,Healthcare,Offline -> Sync -> Resolve,Performance,Edit iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00081,iOS,security,security,Enterprise,Permission -> Action -> Persist,Functional,Route iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00082,iOS,security,security,Healthcare,Offline -> Sync -> Resolve,Regression,Reject iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00083,iOS,security,security,FinTech,Permission -> Action -> Persist,Accessibility,Archive iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00084,iOS,security,security,Enterprise,Launch -> Authenticate -> Use -> Logout,Integration,Route iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00085,iOS,security,security,FinTech,Permission -> Action -> Persist,UI,Submit iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00086,iOS,security,security,Enterprise,Offline -> Sync -> Resolve,Security,Clone iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00087,iOS,security,security,FinTech,Permission -> Action -> Persist,Security,Clone iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00088,iOS,security,security,Enterprise,Launch -> Authenticate -> Use -> Logout,Accessibility,Create iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00089,iOS,security,security,Enterprise,Push -> Open -> Verify,Security,Clone iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00090,iOS,security,security,FinTech,Launch -> Authenticate -> Use -> Logout,Performance,Search iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00091,iOS,security,security,Enterprise,Launch -> Authenticate -> Use -> Logout,Security,Delete iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00092,iOS,security,security,FinTech,Offline -> Sync -> Resolve,Functional,Restore iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00093,iOS,security,security,Enterprise,Push -> Open -> Verify,Performance,Create iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-SEC-00094,iOS,security,security,FinTech,Permission -> Action -> Persist,Accessibility,Delete iOS security,iOS access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
