Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
GOO-ADM-00017,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00018,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00019,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00020,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00021,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00022,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00023,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00024,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00025,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00026,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00027,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00028,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00029,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00030,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00031,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00032,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00033,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00034,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00035,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00036,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00037,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00038,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00039,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00040,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00041,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00042,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00043,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00044,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00045,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00046,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00047,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00048,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00049,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00050,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00051,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00052,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00053,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00054,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00055,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00056,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00057,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00058,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-ADM-00059,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00060,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00061,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00062,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00063,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00064,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00065,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00066,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00067,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00068,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00069,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00070,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00071,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00072,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00073,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00074,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00075,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00076,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00077,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00078,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00079,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00080,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00081,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00082,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00083,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00084,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00085,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00086,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00087,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00088,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00089,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00090,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00091,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-ADM-00092,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00093,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00094,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00095,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00096,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00097,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00098,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00099,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00100,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-ADM-00101,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00102,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00103,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00104,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00105,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00106,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00107,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00108,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00109,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00110,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00111,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00112,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00113,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00114,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00115,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00116,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00117,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00118,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00119,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-ADM-00120,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00121,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00122,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00123,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00124,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00125,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00126,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00127,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00128,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00129,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00130,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00131,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00132,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00133,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00134,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00135,GoogleWorkspace,admin,Delete GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00136,GoogleWorkspace,admin,Create GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-ADM-00137,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00138,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00139,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00140,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00141,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00142,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00143,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-ADM-00144,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00145,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00146,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00147,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00148,GoogleWorkspace,admin,Archive GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00149,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00150,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00151,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00152,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00153,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-ADM-00154,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00155,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00156,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00157,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00158,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00159,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00160,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00161,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00162,GoogleWorkspace,admin,Route GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-ADM-00163,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00164,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00165,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-ADM-00166,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00167,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00168,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00169,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-ADM-00170,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00171,GoogleWorkspace,admin,Search GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00172,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00173,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00174,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00175,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00176,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00177,GoogleWorkspace,admin,Approve GoogleWorkspace admin,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-ADM-00178,GoogleWorkspace,admin,Update GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-ADM-00179,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00180,GoogleWorkspace,admin,Escalate GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00181,GoogleWorkspace,admin,Validate GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00182,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-ADM-00183,GoogleWorkspace,admin,Edit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00184,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-ADM-00185,GoogleWorkspace,admin,Submit GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-ADM-00186,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-ADM-00187,GoogleWorkspace,admin,Reject GoogleWorkspace admin,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-ADM-00188,GoogleWorkspace,admin,Restore GoogleWorkspace admin,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-ADM-00189,GoogleWorkspace,admin,Clone GoogleWorkspace admin,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
