Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ORA-FIN-00102,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00103,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00104,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00105,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00106,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00107,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00108,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00109,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00110,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00111,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00112,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00113,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00114,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00115,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00116,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00117,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00118,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00119,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00120,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00121,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00122,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00123,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00124,OracleApps,financials,Update OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00125,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00126,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00127,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00128,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00129,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00130,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00131,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00132,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00133,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00134,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00135,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00136,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00137,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00138,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00139,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00140,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00141,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00142,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00143,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00144,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00145,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00146,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00147,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00148,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00149,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00150,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00151,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00152,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00153,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00154,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00155,OracleApps,financials,Update OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00156,OracleApps,financials,Update OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00157,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00158,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00159,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00160,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00161,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00162,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00163,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00164,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00165,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00166,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00167,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00168,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00169,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00170,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00171,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00172,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00173,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00174,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00175,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00176,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00177,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00178,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00179,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00180,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00181,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00182,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00183,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00184,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00185,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00186,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00187,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00188,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00189,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00190,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00191,OracleApps,financials,Update OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00192,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00193,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00194,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00195,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00196,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00197,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00198,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00199,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00200,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00201,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00202,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00203,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00204,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00205,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00206,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00207,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00208,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00209,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00210,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00211,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00212,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00213,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00214,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00215,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00216,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00217,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00218,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00219,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00220,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00221,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00222,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00223,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00224,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00225,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00226,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00227,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
