Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
WOR-FIN-00232,Workday,finance,Validate Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-FIN-00233,Workday,finance,Edit Workday finance,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-FIN-00234,Workday,finance,Archive Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-FIN-00235,Workday,finance,Create Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-FIN-00236,Workday,finance,Reject Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-FIN-00237,Workday,finance,Restore Workday finance,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-FIN-00238,Workday,finance,Validate Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-FIN-00239,Workday,finance,Approve Workday finance,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-FIN-00240,Workday,finance,Validate Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-FIN-00241,Workday,finance,Escalate Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-FIN-00242,Workday,finance,Update Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-FIN-00243,Workday,finance,Clone Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-FIN-00244,Workday,finance,Delete Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-FIN-00245,Workday,finance,Clone Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-FIN-00246,Workday,finance,Validate Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-FIN-00247,Workday,finance,Reject Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-FIN-00248,Workday,finance,Search Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-FIN-00249,Workday,finance,Search Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-FIN-00250,Workday,finance,Delete Workday finance,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-FIN-00251,Workday,finance,Approve Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
