Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
TEA-WOR-00068,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00069,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00070,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00071,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00072,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00073,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00074,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00075,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00076,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00077,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00078,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00079,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00080,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00081,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00082,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00083,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00084,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00085,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00086,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00087,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00088,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00089,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00090,Teamcenter,workflow,Create Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00091,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00092,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00093,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00094,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00095,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00096,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00097,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00098,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00099,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00100,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00101,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00102,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00103,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00104,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00105,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00106,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00107,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00108,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00109,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00110,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00111,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00112,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00113,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00114,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00115,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00116,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00117,Teamcenter,workflow,Create Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00118,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00119,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00120,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00121,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00122,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00123,Teamcenter,workflow,Create Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00124,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00125,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00126,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00127,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00128,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00129,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00130,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00131,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00132,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00133,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00134,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00135,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00136,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00137,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00138,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00139,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00140,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00141,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00142,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00143,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00144,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00145,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00146,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00147,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00148,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00149,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00150,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00151,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00152,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00153,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00154,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00155,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00156,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00157,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00158,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00159,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00160,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00161,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00162,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00163,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00164,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00165,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00166,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00167,Teamcenter,workflow,Create Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00168,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00169,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00170,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00171,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00172,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00173,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00174,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00175,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00176,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00177,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00178,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00179,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00180,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00181,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00182,Teamcenter,workflow,Create Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00183,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00184,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00185,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00186,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00187,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00188,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00189,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00190,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-WOR-00191,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00192,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00193,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00194,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00195,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00196,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00197,Teamcenter,workflow,Create Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00198,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00199,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00200,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00201,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00202,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00203,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00204,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00205,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00206,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00207,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00208,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00209,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00210,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
