Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
WOR-PLA-00057,Workday,planning,Update Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00058,Workday,planning,Reject Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00059,Workday,planning,Approve Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00060,Workday,planning,Restore Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00061,Workday,planning,Validate Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00062,Workday,planning,Approve Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00063,Workday,planning,Create Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00064,Workday,planning,Archive Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00065,Workday,planning,Archive Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00066,Workday,planning,Clone Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00067,Workday,planning,Search Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00068,Workday,planning,Route Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00069,Workday,planning,Approve Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00070,Workday,planning,Search Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00071,Workday,planning,Escalate Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00072,Workday,planning,Create Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00073,Workday,planning,Validate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00074,Workday,planning,Reject Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00075,Workday,planning,Submit Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00076,Workday,planning,Update Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00077,Workday,planning,Approve Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00078,Workday,planning,Route Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00079,Workday,planning,Create Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00080,Workday,planning,Submit Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00081,Workday,planning,Create Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00082,Workday,planning,Archive Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00083,Workday,planning,Search Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00084,Workday,planning,Clone Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00085,Workday,planning,Reject Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00086,Workday,planning,Validate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00087,Workday,planning,Validate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00088,Workday,planning,Route Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00089,Workday,planning,Clone Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00090,Workday,planning,Edit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00091,Workday,planning,Route Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00092,Workday,planning,Route Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00093,Workday,planning,Archive Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00094,Workday,planning,Create Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00095,Workday,planning,Validate Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-PLA-00096,Workday,planning,Archive Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00097,Workday,planning,Archive Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00098,Workday,planning,Approve Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00099,Workday,planning,Submit Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00100,Workday,planning,Submit Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00101,Workday,planning,Restore Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00102,Workday,planning,Validate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00103,Workday,planning,Clone Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00104,Workday,planning,Create Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00105,Workday,planning,Search Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00106,Workday,planning,Search Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00107,Workday,planning,Search Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00108,Workday,planning,Clone Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00109,Workday,planning,Update Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00110,Workday,planning,Create Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00111,Workday,planning,Search Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-PLA-00112,Workday,planning,Clone Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00113,Workday,planning,Create Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00114,Workday,planning,Create Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00115,Workday,planning,Clone Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00116,Workday,planning,Reject Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00117,Workday,planning,Search Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00118,Workday,planning,Reject Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00119,Workday,planning,Archive Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00120,Workday,planning,Validate Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00121,Workday,planning,Clone Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00122,Workday,planning,Update Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00123,Workday,planning,Approve Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00124,Workday,planning,Archive Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-PLA-00125,Workday,planning,Create Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00126,Workday,planning,Archive Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00127,Workday,planning,Create Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00128,Workday,planning,Search Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00129,Workday,planning,Restore Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00130,Workday,planning,Restore Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00131,Workday,planning,Update Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00132,Workday,planning,Escalate Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00133,Workday,planning,Edit Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00134,Workday,planning,Reject Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00135,Workday,planning,Route Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00136,Workday,planning,Submit Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00137,Workday,planning,Approve Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00138,Workday,planning,Edit Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00139,Workday,planning,Reject Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00140,Workday,planning,Restore Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00141,Workday,planning,Escalate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00142,Workday,planning,Delete Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00143,Workday,planning,Delete Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00144,Workday,planning,Route Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00145,Workday,planning,Route Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00146,Workday,planning,Archive Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00147,Workday,planning,Escalate Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-PLA-00148,Workday,planning,Edit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00149,Workday,planning,Restore Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00150,Workday,planning,Create Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00151,Workday,planning,Validate Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00152,Workday,planning,Archive Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00153,Workday,planning,Update Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00154,Workday,planning,Create Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00155,Workday,planning,Route Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00156,Workday,planning,Escalate Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-PLA-00157,Workday,planning,Archive Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00158,Workday,planning,Delete Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00159,Workday,planning,Reject Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00160,Workday,planning,Submit Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00161,Workday,planning,Clone Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00162,Workday,planning,Approve Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00163,Workday,planning,Clone Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00164,Workday,planning,Clone Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-PLA-00165,Workday,planning,Approve Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00166,Workday,planning,Submit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00167,Workday,planning,Submit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00168,Workday,planning,Update Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00169,Workday,planning,Escalate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00170,Workday,planning,Validate Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00171,Workday,planning,Reject Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00172,Workday,planning,Edit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00173,Workday,planning,Clone Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00174,Workday,planning,Escalate Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00175,Workday,planning,Validate Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00176,Workday,planning,Submit Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00177,Workday,planning,Delete Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-PLA-00178,Workday,planning,Update Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00179,Workday,planning,Validate Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00180,Workday,planning,Validate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00181,Workday,planning,Submit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00182,Workday,planning,Reject Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00183,Workday,planning,Edit Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00184,Workday,planning,Archive Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00185,Workday,planning,Create Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00186,Workday,planning,Archive Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00187,Workday,planning,Archive Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00188,Workday,planning,Validate Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-PLA-00189,Workday,planning,Validate Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00190,Workday,planning,Search Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-PLA-00191,Workday,planning,Route Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00192,Workday,planning,Escalate Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00193,Workday,planning,Delete Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00194,Workday,planning,Search Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00195,Workday,planning,Escalate Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00196,Workday,planning,Validate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00197,Workday,planning,Delete Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00198,Workday,planning,Archive Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00199,Workday,planning,Clone Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00200,Workday,planning,Approve Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00201,Workday,planning,Delete Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00202,Workday,planning,Clone Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00203,Workday,planning,Submit Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00204,Workday,planning,Submit Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-PLA-00205,Workday,planning,Escalate Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-PLA-00206,Workday,planning,Reject Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00207,Workday,planning,Archive Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00208,Workday,planning,Validate Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00209,Workday,planning,Reject Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00210,Workday,planning,Create Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00211,Workday,planning,Edit Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00212,Workday,planning,Archive Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00213,Workday,planning,Edit Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-PLA-00214,Workday,planning,Clone Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00215,Workday,planning,Edit Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00216,Workday,planning,Archive Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00217,Workday,planning,Edit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00218,Workday,planning,Archive Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00219,Workday,planning,Route Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00220,Workday,planning,Clone Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00221,Workday,planning,Create Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00222,Workday,planning,Edit Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00223,Workday,planning,Approve Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00224,Workday,planning,Approve Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00225,Workday,planning,Reject Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00226,Workday,planning,Route Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00227,Workday,planning,Delete Workday planning,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-PLA-00228,Workday,planning,Route Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00229,Workday,planning,Approve Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-PLA-00230,Workday,planning,Submit Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00231,Workday,planning,Delete Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00232,Workday,planning,Route Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-PLA-00233,Workday,planning,Archive Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-PLA-00234,Workday,planning,Create Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-PLA-00235,Workday,planning,Edit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00236,Workday,planning,Approve Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00237,Workday,planning,Archive Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00238,Workday,planning,Approve Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00239,Workday,planning,Submit Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00240,Workday,planning,Submit Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-PLA-00241,Workday,planning,Delete Workday planning,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-PLA-00242,Workday,planning,Archive Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-PLA-00243,Workday,planning,Approve Workday planning,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-PLA-00244,Workday,planning,Restore Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00245,Workday,planning,Validate Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00246,Workday,planning,Update Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00247,Workday,planning,Delete Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00248,Workday,planning,Approve Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-PLA-00249,Workday,planning,Reject Workday planning,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-PLA-00250,Workday,planning,Update Workday planning,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-PLA-00251,Workday,planning,Route Workday planning,Workday test data ready,Open module > perform action > validate result,Success,High
