Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
WOR-REC-00024,Workday,recruiting,Update Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00025,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00026,Workday,recruiting,Update Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00027,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00028,Workday,recruiting,Create Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00029,Workday,recruiting,Route Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00030,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00031,Workday,recruiting,Create Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00032,Workday,recruiting,Update Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00033,Workday,recruiting,Update Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00034,Workday,recruiting,Create Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00035,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00036,Workday,recruiting,Restore Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00037,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-REC-00038,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00039,Workday,recruiting,Route Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00040,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00041,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00042,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00043,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00044,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00045,Workday,recruiting,Route Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00046,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00047,Workday,recruiting,Search Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00048,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00049,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00050,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00051,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00052,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00053,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00054,Workday,recruiting,Route Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00055,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00056,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00057,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00058,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00059,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00060,Workday,recruiting,Search Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00061,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00062,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-REC-00063,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00064,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00065,Workday,recruiting,Search Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00066,Workday,recruiting,Create Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00067,Workday,recruiting,Restore Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00068,Workday,recruiting,Create Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00069,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00070,Workday,recruiting,Route Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-REC-00071,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00072,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00073,Workday,recruiting,Create Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00074,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00075,Workday,recruiting,Create Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00076,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00077,Workday,recruiting,Create Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00078,Workday,recruiting,Route Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00079,Workday,recruiting,Update Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00080,Workday,recruiting,Route Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00081,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00082,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00083,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00084,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00085,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00086,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00087,Workday,recruiting,Create Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00088,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00089,Workday,recruiting,Route Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00090,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00091,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00092,Workday,recruiting,Route Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00093,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00094,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00095,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00096,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00097,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-REC-00098,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00099,Workday,recruiting,Route Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00100,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00101,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00102,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00103,Workday,recruiting,Restore Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00104,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00105,Workday,recruiting,Search Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00106,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00107,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00108,Workday,recruiting,Create Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00109,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00110,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00111,Workday,recruiting,Create Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00112,Workday,recruiting,Update Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00113,Workday,recruiting,Create Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00114,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00115,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00116,Workday,recruiting,Route Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00117,Workday,recruiting,Search Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00118,Workday,recruiting,Create Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00119,Workday,recruiting,Create Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00120,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00121,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00122,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00123,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00124,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00125,Workday,recruiting,Search Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00126,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00127,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00128,Workday,recruiting,Route Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00129,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00130,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00131,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00132,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00133,Workday,recruiting,Search Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00134,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00135,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00136,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00137,Workday,recruiting,Route Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00138,Workday,recruiting,Route Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00139,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00140,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00141,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00142,Workday,recruiting,Update Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00143,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00144,Workday,recruiting,Update Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00145,Workday,recruiting,Restore Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00146,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00147,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00148,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00149,Workday,recruiting,Route Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00150,Workday,recruiting,Create Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00151,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00152,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00153,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00154,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00155,Workday,recruiting,Restore Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00156,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00157,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00158,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00159,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00160,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00161,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00162,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00163,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00164,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00165,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00166,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00167,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00168,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00169,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00170,Workday,recruiting,Restore Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00171,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00172,Workday,recruiting,Archive Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00173,Workday,recruiting,Restore Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00174,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00175,Workday,recruiting,Route Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00176,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00177,Workday,recruiting,Create Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00178,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-REC-00179,Workday,recruiting,Restore Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00180,Workday,recruiting,Create Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00181,Workday,recruiting,Update Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00182,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00183,Workday,recruiting,Update Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00184,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00185,Workday,recruiting,Route Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00186,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00187,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00188,Workday,recruiting,Route Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00189,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-REC-00190,Workday,recruiting,Create Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00191,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00192,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00193,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00194,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00195,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00196,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00197,Workday,recruiting,Create Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00198,Workday,recruiting,Create Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00199,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-REC-00200,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00201,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00202,Workday,recruiting,Route Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00203,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00204,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00205,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-REC-00206,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00207,Workday,recruiting,Search Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00208,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00209,Workday,recruiting,Update Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00210,Workday,recruiting,Update Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00211,Workday,recruiting,Update Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00212,Workday,recruiting,Update Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00213,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00214,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00215,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00216,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00217,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00218,Workday,recruiting,Update Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00219,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00220,Workday,recruiting,Search Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00221,Workday,recruiting,Create Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-REC-00222,Workday,recruiting,Route Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00223,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00224,Workday,recruiting,Clone Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00225,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-REC-00226,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00227,Workday,recruiting,Update Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-REC-00228,Workday,recruiting,Submit Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-REC-00229,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-REC-00230,Workday,recruiting,Escalate Workday recruiting,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-REC-00231,Workday,recruiting,Approve Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00232,Workday,recruiting,Update Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00233,Workday,recruiting,Validate Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-REC-00234,Workday,recruiting,Create Workday recruiting,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-REC-00235,Workday,recruiting,Edit Workday recruiting,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-REC-00236,Workday,recruiting,Reject Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-REC-00237,Workday,recruiting,Search Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-REC-00238,Workday,recruiting,Delete Workday recruiting,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
