Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
GOO-DRI-00027,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00028,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00029,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00030,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00031,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00032,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00033,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00034,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00035,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00036,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00037,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00038,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00039,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00040,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00041,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00042,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00043,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00044,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00045,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00046,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00047,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00048,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00049,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00050,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00051,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00052,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00053,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00054,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00055,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00056,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00057,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00058,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00059,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00060,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00061,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00062,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00063,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00064,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00065,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00066,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00067,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00068,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00069,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00070,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00071,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00072,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00073,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00074,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00075,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00076,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-DRI-00077,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00078,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00079,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00080,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00081,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00082,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00083,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00084,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00085,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00086,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00087,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00088,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00089,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00090,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00091,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00092,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00093,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00094,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00095,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00096,GoogleWorkspace,drive,Validate GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00097,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00098,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00099,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00100,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00101,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00102,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00103,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00104,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00105,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00106,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00107,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00108,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00109,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00110,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00111,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00112,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00113,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00114,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00115,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00116,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00117,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00118,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-DRI-00119,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00120,GoogleWorkspace,drive,Validate GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00121,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00122,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00123,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00124,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00125,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00126,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00127,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00128,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00129,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00130,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00131,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00132,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00133,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00134,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00135,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00136,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00137,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00138,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00139,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00140,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00141,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00142,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00143,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00144,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00145,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00146,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00147,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00148,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00149,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00150,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00151,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00152,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-DRI-00153,GoogleWorkspace,drive,Validate GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00154,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00155,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00156,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00157,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00158,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00159,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-DRI-00160,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00161,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00162,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00163,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00164,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00165,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00166,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00167,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00168,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00169,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00170,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00171,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00172,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00173,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00174,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00175,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00176,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00177,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00178,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00179,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00180,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00181,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00182,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00183,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00184,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00185,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00186,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00187,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00188,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00189,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00190,GoogleWorkspace,drive,Validate GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
